Time stamp,GHI (W/m2),DNI (W/m2), DHI (W/m2),Wet bulb temp (C),Dew point temp (C),Energy (kWh)
28/06/1990 22:00,0,0,0,8.7375,7.4,0
28/06/1990 23:00,0,0,0,9.12813,8.1,0
29/06/1990 00:00,0,0,0,8.68125,7.2,0
29/06/1990 01:00,0,0,0,8.65938,7.2,0
29/06/1990 02:00,0,0,0,8.60312,6.9,0
29/06/1990 03:00,0,0,0,8.72812,7.6,0
29/06/1990 04:00,0,0,0,8.94063,8.2,0
29/06/1990 05:00,0,0,0,8.65781,8,0
29/06/1990 06:00,0,0,0,9.50937,9.1,0
29/06/1990 07:00,10,36,9,9.60938,9.3,-0.24
29/06/1990 08:00,42,7,41,10.0875,9.9,1.61804
29/06/1990 09:00,93,9,90,9.51875,8.8,3.26485
29/06/1990 10:00,168,19,159,9.2625,8.4,11.6816
29/06/1990 11:00,207,23,195,8.90625,8,-0.24
29/06/1990 12:00,201,21,190,8.17188,6.9,12.9819
29/06/1990 13:00,228,52,203,7.4375,5.9,38.661
29/06/1990 14:00,243,157,184,6.1125,3.8,128.055
29/06/1990 15:00,187,276,116,6.21562,4.7,234.995
29/06/1990 16:00,67,188,43,5.89375,4.4,145.998
29/06/1990 17:00,0,0,0,5.88438,5,-0.24
29/06/1990 18:00,0,0,0,5.77187,4.4,0
29/06/1990 19:00,0,0,0,6.05,4.7,0
29/06/1990 20:00,0,0,0,6.9625,6,0
29/06/1990 21:00,0,0,0,6.38125,4.4,0
29/06/1990 22:00,0,0,0,6.39063,4.2,0
29/06/1990 23:00,0,0,0,5.3625,1.1,0
30/06/1990 00:00,0,0,0,6.07813,3.3,0
30/06/1990 01:00,0,0,0,5.77812,3,0
30/06/1990 02:00,0,0,0,6.10625,5,0
30/06/1990 03:00,0,0,0,5.44688,3.3,0
30/06/1990 04:00,0,0,0,5.5375,3.9,0
30/06/1990 05:00,0,0,0,5.90312,3.9,0
30/06/1990 06:00,0,0,0,6.25,5,0
30/06/1990 07:00,12,37,10,6.92813,5.8,-0.24
30/06/1990 08:00,53,13,50,7.35938,5.8,7.46805
30/06/1990 09:00,174,97,139,7.84688,6,84.2045
30/06/1990 10:00,311,232,205,8.25625,6,206.458
30/06/1990 11:00,391,316,229,8.0125,6,294.662
30/06/1990 12:00,415,339,238,8.4875,5.8,314.06
30/06/1990 13:00,288,172,204,8.3875,5.8,144.733
30/06/1990 14:00,275,349,143,8.95313,6,318.688
30/06/1990 15:00,214,466,89,8.24687,6.3,454.155
30/06/1990 16:00,70,254,38,8.01563,6.5,215.632
30/06/1990 17:00,0,0,0,7.55313,7,-0.24
30/06/1990 18:00,0,0,0,8.13125,7.7,0
30/06/1990 19:00,0,0,0,8.06563,7.9,0
30/06/1990 20:00,0,0,0,8.2875,7.9,0
30/06/1990 21:00,0,0,0,8.04375,7.9,0
30/06/1990 22:00,0,0,0,7.7875,7.5,0
30/06/1990 23:00,0,0,0,7.40938,7,0
01/07/1990 00:00,0,0,0,7.03125,6.5,0
01/07/1990 01:00,0,0,0,6.70937,6.3,0
01/07/1990 02:00,0,0,0,6.24375,6.1,0
01/07/1990 03:00,0,0,0,5.7875,5.6,0
01/07/1990 04:00,0,0,0,5.5875,5.3,0
01/07/1990 05:00,0,0,0,5.96562,5.8,0
01/07/1990 06:00,0,0,0,6.10938,5.8,0
01/07/1990 07:00,12,38,10,7.24375,7,-0.24
01/07/1990 08:00,61,18,57,8.14375,8,12.0141
01/07/1990 09:00,171,84,141,8.57187,7.3,72.8406
01/07/1990 10:00,257,115,205,9.24687,7.5,100.329
01/07/1990 11:00,342,219,228,9.5875,7.1,193.224
01/07/1990 12:00,436,463,194,9.96562,7.5,462.902
01/07/1990 13:00,421,521,168,9.9875,7.5,527.977
01/07/1990 14:00,265,257,159,9.5875,7,236.341
01/07/1990 15:00,149,162,107,9.52969,7.7,142.271
01/07/1990 16:00,56,124,40,9.19375,8,103.648
01/07/1990 17:00,0,0,0,9.14375,9,-0.24
01/07/1990 18:00,0,0,0,8.66562,8.4,0
01/07/1990 19:00,0,0,0,7.9875,7.8,0
01/07/1990 20:00,0,0,0,8.16562,8,0
01/07/1990 21:00,0,0,0,7.76563,7.6,0
01/07/1990 22:00,0,0,0,7.76563,7.6,0
01/07/1990 23:00,0,0,0,7.76563,7.5,0
02/07/1990 00:00,0,0,0,7.74375,7.6,0
02/07/1990 01:00,0,0,0,7.2875,7.1,0
02/07/1990 02:00,0,0,0,6.40938,6.1,0
02/07/1990 03:00,0,0,0,6.54375,6.4,0
02/07/1990 04:00,0,0,0,6.0875,5.9,0
02/07/1990 05:00,0,0,0,6.3875,6.1,0
02/07/1990 06:00,0,0,0,6.5875,6.4,0
02/07/1990 07:00,12,38,10,7.3875,7.1,-0.24
02/07/1990 08:00,65,19,60,9.22188,9.1,12.7156
02/07/1990 09:00,182,99,146,10.1656,9.9,84.7015
02/07/1990 10:00,346,329,194,11.0969,10.5,307.454
02/07/1990 11:00,411,376,219,11.6187,11,354.967
02/07/1990 12:00,304,150,225,12.2766,11.2,126.722
02/07/1990 13:00,271,125,211,12.5375,11.4,105.382
02/07/1990 14:00,266,260,165,12.2813,11,235.498
02/07/1990 15:00,178,264,106,11.9891,11,238.209
02/07/1990 16:00,60,141,41,11.5188,10.8,116.58
02/07/1990 17:00,0,0,0,11.1531,10.8,-0.24
02/07/1990 18:00,0,0,0,10.4656,10.3,0
02/07/1990 19:00,0,0,0,9.7875,9.5,0
02/07/1990 20:00,0,0,0,9.56563,9.3,0
02/07/1990 21:00,0,0,0,9.56563,9.3,0
02/07/1990 22:00,0,0,0,9.56563,9.3,0
02/07/1990 23:00,0,0,0,9.22188,9.1,0
03/07/1990 00:00,0,0,0,9.46562,9.3,0
03/07/1990 01:00,0,0,0,9.26563,9.1,0
03/07/1990 02:00,0,0,0,9.2875,9.1,0
03/07/1990 03:00,0,0,0,8.72188,8.6,0
03/07/1990 04:00,0,0,0,8.26563,8,0
03/07/1990 05:00,0,0,0,8.43125,8,0
03/07/1990 06:00,0,0,0,8.6875,8.4,0
03/07/1990 07:00,12,37,10,9.46562,9.3,-0.24
03/07/1990 08:00,52,16,49,9.56563,9.3,9.76443
03/07/1990 09:00,188,145,134,10.9063,10.1,122.68
03/07/1990 10:00,371,444,166,11.6938,10.6,425.144
03/07/1990 11:00,441,538,165,12.5297,11,521.94
03/07/1990 12:00,406,401,196,12.6469,11.2,373.892
03/07/1990 13:00,393,479,161,12.6469,11.2,457.559
03/07/1990 14:00,323,508,120,12.5953,11,487.823
03/07/1990 15:00,197,413,85,12.0156,10.8,398.142
03/07/1990 16:00,67,228,37,11.4109,10.4,191.893
03/07/1990 17:00,0,0,0,10.1438,10,-0.24
03/07/1990 18:00,0,0,0,10.3188,9.6,0
03/07/1990 19:00,0,0,0,9.81875,9.2,0
03/07/1990 20:00,0,0,0,10.0594,8.8,0
03/07/1990 21:00,0,0,0,9.5625,8.8,0
03/07/1990 22:00,0,0,0,9.6625,8.8,0
03/07/1990 23:00,0,0,0,9.61875,9,0
04/07/1990 00:00,0,0,0,9.58906,8.6,0
04/07/1990 01:00,0,0,0,9.6625,8.8,0
04/07/1990 02:00,0,0,0,9.51406,9,0
04/07/1990 03:00,0,0,0,9.76563,9.6,0
04/07/1990 04:00,0,0,0,9.4875,9.2,0
04/07/1990 05:00,0,0,0,10.0219,10,0
04/07/1990 06:00,0,0,0,9.6875,9.4,0
04/07/1990 07:00,11,37,9,10.3656,10.2,-0.24
04/07/1990 08:00,44,6,42,10.475,10,0.901591
04/07/1990 09:00,107,12,103,10.95,10,6.39399
04/07/1990 10:00,167,18,159,11.2031,9.8,11.5946
04/07/1990 11:00,238,39,218,11.6906,10,30.1938
04/07/1990 12:00,243,38,223,11.4781,9.6,28.6208
04/07/1990 13:00,241,56,214,11.5734,9.8,44.1804
04/07/1990 14:00,195,57,172,11.4031,10,44.6434
04/07/1990 15:00,153,133,119,11.3156,10.2,112.063
04/07/1990 16:00,65,118,50,11.2188,10.5,95.7922
04/07/1990 17:00,0,0,0,10.6187,10,-0.24
04/07/1990 18:00,0,0,0,10.7656,10.6,0
04/07/1990 19:00,0,0,0,10.6438,10.6,0
04/07/1990 20:00,0,0,0,10.6875,10.4,0
04/07/1990 21:00,0,0,0,10.2969,9.8,0
04/07/1990 22:00,0,0,0,10.2625,9.4,0
04/07/1990 23:00,0,0,0,10.05,9,0
05/07/1990 00:00,0,0,0,9.69375,8.6,0
05/07/1990 01:00,0,0,0,9.47188,8.4,0
05/07/1990 02:00,0,0,0,9.15,7.9,0
05/07/1990 03:00,0,0,0,9.24063,8.6,0
05/07/1990 04:00,0,0,0,9.25313,8.8,0
05/07/1990 05:00,0,0,0,9.40938,9,0
05/07/1990 06:00,0,0,0,9.13594,8.6,0
05/07/1990 07:00,25,11,4,9.08438,8.2,-0.24
05/07/1990 08:00,179,670,23,9.05,8,691.502
05/07/1990 09:00,308,818,29,9.03438,7.1,853.879
05/07/1990 10:00,404,822,31,9.04844,6.3,851.005
05/07/1990 11:00,455,816,34,8.81563,5.1,836.099
05/07/1990 12:00,445,774,35,8.85,5.3,790.656
05/07/1990 13:00,292,447,75,8.85,5.3,441.269
05/07/1990 14:00,123,122,73,8.93594,5.8,105.39
05/07/1990 15:00,40,29,32,9.04844,6.3,21.7414
05/07/1990 16:00,10,35,6,9.13437,7,26.0052
05/07/1990 17:00,0,0,0,9.31563,8,-0.24
05/07/1990 18:00,0,0,0,9.32813,8.2,0
05/07/1990 19:00,0,0,0,9.2625,8.4,0
05/07/1990 20:00,0,0,0,8.90625,8,0
05/07/1990 21:00,0,0,0,8.72812,7.7,0
05/07/1990 22:00,0,0,0,8.39375,7.1,0
05/07/1990 23:00,0,0,0,8.06875,6.1,0
06/07/1990 00:00,0,0,0,7.44687,5.6,0
06/07/1990 01:00,0,0,0,7.04688,5.1,0
06/07/1990 02:00,0,0,0,6.22813,5.1,0
06/07/1990 03:00,0,0,0,6.5375,4.8,0
06/07/1990 04:00,0,0,0,6.47188,5.1,0
06/07/1990 05:00,0,0,0,6.90312,5.1,0
06/07/1990 06:00,0,0,0,6.85,5.6,0
06/07/1990 07:00,23,82,17,7.15938,5.6,-0.24
06/07/1990 08:00,118,189,78,7.84688,5.9,163.703
06/07/1990 09:00,244,325,128,8.30937,5.6,307.673
06/07/1990 10:00,374,511,139,8.70625,5.3,514.352
06/07/1990 11:00,473,671,125,8.81563,5.1,687.151
06/07/1990 12:00,452,560,155,9.225,5.1,566.267
06/07/1990 13:00,441,667,116,9.20313,5.1,681.959
06/07/1990 14:00,379,774,68,8.9375,5,795.063
06/07/1990 15:00,242,702,49,8.39688,5.3,723.807
06/07/1990 16:00,85,406,30,7.85625,5.5,385.653
06/07/1990 17:00,0,0,0,7.39375,6.1,-0.24
06/07/1990 18:00,0,0,0,6.64063,5.8,0
06/07/1990 19:00,0,0,0,6.10938,5.8,0
06/07/1990 20:00,0,0,0,5.53125,5,0
06/07/1990 21:00,0,0,0,5.3875,5,0
06/07/1990 22:00,0,0,0,5.13125,4.5,0
06/07/1990 23:00,0,0,0,4.65312,3.9,0
07/07/1990 00:00,0,0,0,4.81875,3.9,0
07/07/1990 01:00,0,0,0,4.64063,3.6,0
07/07/1990 02:00,0,0,0,4.55312,3.9,0
07/07/1990 03:00,0,0,0,4.10938,3.6,0
07/07/1990 04:00,0,0,0,3.86562,3.6,0
07/07/1990 05:00,0,0,0,4.16563,3.9,0
07/07/1990 06:00,0,0,0,4.34375,4.2,0
07/07/1990 07:00,25,11,14,5.20937,4.7,-0.24
07/07/1990 08:00,130,295,69,5.98438,5,278.382
07/07/1990 09:00,275,495,97,7.58125,5.8,505.085
07/07/1990 10:00,371,486,150,8.86563,6.2,490.205
07/07/1990 11:00,329,271,185,10.0625,6.9,246.822
07/07/1990 12:00,273,139,199,10.9031,7.2,120.008
07/07/1990 13:00,271,171,185,11.3516,7.6,148.403
07/07/1990 14:00,282,310,156,11.6688,7.8,289.695
07/07/1990 15:00,136,202,80,11.1156,7.8,178.083
07/07/1990 16:00,25,36,21,10.6531,8,27.5418
07/07/1990 17:00,0,0,0,9.8125,7.8,-0.24
07/07/1990 18:00,0,0,0,8.83281,7.6,0
07/07/1990 19:00,0,0,0,8.09688,7.4,0
07/07/1990 20:00,0,0,0,7.4875,7.1,0
07/07/1990 21:00,0,0,0,7.03125,6.7,0
07/07/1990 22:00,0,0,0,6.975,6.4,0
07/07/1990 23:00,0,0,0,6.71875,5.9,0
08/07/1990 00:00,0,0,0,7.30625,6.2,0
08/07/1990 01:00,0,0,0,7.29375,5.9,0
08/07/1990 02:00,0,0,0,7.58125,5.9,0
08/07/1990 03:00,0,0,0,7.19375,5.9,0
08/07/1990 04:00,0,0,0,7.12813,5.9,0
08/07/1990 05:00,0,0,0,6.8625,5.9,0
08/07/1990 06:00,0,0,0,7.38437,6.4,0
08/07/1990 07:00,25,103,17,7.92813,6.9,-0.24
08/07/1990 08:00,130,267,73,9.11094,8,238.516
08/07/1990 09:00,252,371,121,9.99063,8.2,356.401
08/07/1990 10:00,377,527,133,11.1094,8.8,524.345
08/07/1990 11:00,475,690,115,12.0156,9,692.884
08/07/1990 12:00,499,751,99,12.9375,9.8,753.046
08/07/1990 13:00,464,771,84,13.225,10,775.461
08/07/1990 14:00,375,753,69,13.0984,10,762.884
08/07/1990 15:00,238,667,52,12.5938,9.6,679.016
08/07/1990 16:00,85,390,31,11.7969,9.4,363.954
08/07/1990 17:00,0,0,0,10.9344,9,-0.24
08/07/1990 18:00,0,0,0,9.88125,8.4,0
08/07/1990 19:00,0,0,0,9.02812,8,0
08/07/1990 20:00,0,0,0,8.78438,8,0
08/07/1990 21:00,0,0,0,8.39688,7.8,0
08/07/1990 22:00,0,0,0,8.49687,7.8,0
08/07/1990 23:00,0,0,0,8.10625,7.1,0
09/07/1990 00:00,0,0,0,8.72812,7.7,0
09/07/1990 01:00,0,0,0,9.02812,8,0
09/07/1990 02:00,0,0,0,9.61875,9,0
09/07/1990 03:00,0,0,0,9.18437,8.4,0
09/07/1990 04:00,0,0,0,9.21875,8.6,0
09/07/1990 05:00,0,0,0,9.20625,8.2,0
09/07/1990 06:00,0,0,0,9.69219,9.2,0
09/07/1990 07:00,20,58,16,10.0969,9.6,-0.24
09/07/1990 08:00,92,80,75,10.4969,10,63.952
09/07/1990 09:00,168,85,139,11.7156,10.6,68.6225
09/07/1990 10:00,275,167,196,12.6906,11.3,136.79
09/07/1990 11:00,397,388,193,13.8438,12.1,359.009
09/07/1990 12:00,477,636,138,14.1969,12.1,620.439
09/07/1990 13:00,465,726,105,14.5234,12.3,716.275
09/07/1990 14:00,369,679,91,14.7375,12.1,677.624
09/07/1990 15:00,232,582,69,14.1969,12.1,585.38
09/07/1990 16:00,84,343,36,13.5438,11.7,311.178
09/07/1990 17:00,0,0,0,11.9719,11,-0.24
09/07/1990 18:00,0,0,0,11.7641,10.3,0
09/07/1990 19:00,0,0,0,10.8594,9.5,0
09/07/1990 20:00,0,0,0,10.8781,8.9,0
09/07/1990 21:00,0,0,0,9.78125,8.3,0
09/07/1990 22:00,0,0,0,9.725,8.1,0
09/07/1990 23:00,0,0,0,9.50313,8.1,0
10/07/1990 00:00,0,0,0,10.2688,8.7,0
10/07/1990 01:00,0,0,0,10.6031,9.3,0
10/07/1990 02:00,0,0,0,11.0109,10,0
10/07/1990 03:00,0,0,0,11.2063,10.4,0
10/07/1990 04:00,0,0,0,11.475,10.9,0
10/07/1990 05:00,0,0,0,11.8062,10.9,0
10/07/1990 06:00,0,0,0,11.2531,10.9,0
10/07/1990 07:00,14,41,12,11.2188,10.6,-0.24
10/07/1990 08:00,64,23,58,10.3703,10,16.3246
10/07/1990 09:00,218,214,137,10.7906,9.2,182.946
10/07/1990 10:00,362,398,177,10.6656,8.4,373.031
10/07/1990 11:00,400,401,190,11.3156,8,362.823
10/07/1990 12:00,392,356,201,10.25,7.1,315.407
10/07/1990 13:00,391,464,162,9.97188,6.7,426.523
10/07/1990 14:00,354,608,106,9.1625,5.9,583.43
10/07/1990 15:00,236,579,72,9.375,6.4,553.621
10/07/1990 16:00,85,338,38,8.92188,6.7,289.08
10/07/1990 17:00,0,0,0,8.60312,6.9,-0.24
10/07/1990 18:00,0,0,0,8.35,7.2,0
10/07/1990 19:00,0,0,0,7.98438,7.2,0
10/07/1990 20:00,0,0,0,8.45313,7.9,0
10/07/1990 21:00,0,0,0,7.875,7.2,0
10/07/1990 22:00,0,0,0,7.71875,7,0
10/07/1990 23:00,0,0,0,7.05,5.8,0
11/07/1990 00:00,0,0,0,7.4625,6.6,0
11/07/1990 01:00,0,0,0,7.2625,6.3,0
11/07/1990 02:00,0,0,0,7.69687,7,0
11/07/1990 03:00,0,0,0,6.9625,6.1,0
11/07/1990 04:00,0,0,0,7.0625,6.1,0
11/07/1990 05:00,0,0,0,7.22812,6.1,0
11/07/1990 06:00,0,0,0,7.77188,6.6,0
11/07/1990 07:00,25,97,18,8.5375,7.1,-0.24
11/07/1990 08:00,129,229,79,8.64688,6.9,199.611
11/07/1990 09:00,252,334,132,9.66562,7.3,309.705
11/07/1990 10:00,367,457,154,10.275,7.5,443.332
11/07/1990 11:00,453,583,145,11.1281,8,575.676
11/07/1990 12:00,494,692,121,10.9719,7.8,692.813
11/07/1990 13:00,470,729,106,11.0547,7.7,733.964
11/07/1990 14:00,346,539,120,11.2156,8,537.525
11/07/1990 15:00,175,231,105,10.9625,8.2,203.416
11/07/1990 16:00,55,80,44,10.8313,8.4,64.1666
11/07/1990 17:00,0,0,0,9.9125,8,-0.24
11/07/1990 18:00,0,0,0,10.4125,8.6,0
11/07/1990 19:00,0,0,0,10.2469,8.6,0
11/07/1990 20:00,0,0,0,10.6297,9,0
11/07/1990 21:00,0,0,0,10.0031,8.4,0
11/07/1990 22:00,0,0,0,9.90312,8.4,0
11/07/1990 23:00,0,0,0,9.66875,7.9,0
12/07/1990 00:00,0,0,0,9.98125,8.5,0
12/07/1990 01:00,0,0,0,9.97656,8.7,0
12/07/1990 02:00,0,0,0,9.82813,8.9,0
12/07/1990 03:00,0,0,0,10.0281,9.1,0
12/07/1990 04:00,0,0,0,10.3234,9.5,0
12/07/1990 05:00,0,0,0,10.8844,10.1,0
12/07/1990 06:00,0,0,0,11.1062,10.3,0
12/07/1990 07:00,12,41,10,11.5938,10.6,-0.24
12/07/1990 08:00,43,6,42,12.0375,11,0.492281
12/07/1990 09:00,102,14,96,12.6687,11.3,-0.24
12/07/1990 10:00,281,127,220,12.9563,11.3,-0.24
12/07/1990 11:00,318,141,244,13.1313,11.1,-0.24
12/07/1990 12:00,175,38,154,12.9563,11.3,27.2789
12/07/1990 13:00,148,17,140,12.5125,10.9,10.0257
12/07/1990 14:00,233,153,173,11.8062,10.9,130.72
12/07/1990 15:00,219,354,121,11.1719,10.2,333.397
12/07/1990 16:00,88,277,48,10.5406,9.8,240.203
12/07/1990 17:00,0,0,0,9.7625,9,-0.24
12/07/1990 18:00,0,0,0,9.30937,9,0
12/07/1990 19:00,0,0,0,9.06563,8.8,0
12/07/1990 20:00,0,0,0,9.30937,9,0
12/07/1990 21:00,0,0,0,8.86563,8.6,0
12/07/1990 22:00,0,0,0,8.70938,8.4,0
12/07/1990 23:00,0,0,0,7.82188,7.8,0
13/07/1990 00:00,0,0,0,8.16562,8,0
13/07/1990 01:00,0,0,0,7.64375,7.6,0
13/07/1990 02:00,0,0,0,7.4875,7.1,0
13/07/1990 03:00,0,0,0,6.2875,6,0
13/07/1990 04:00,0,0,0,6.16563,6,0
13/07/1990 05:00,0,0,0,6.40938,6,0
13/07/1990 06:00,0,0,0,6.31875,5.5,0
13/07/1990 07:00,25,195,19,6.92813,5.8,-0.24
13/07/1990 08:00,138,593,14,7.29375,6,594.645
13/07/1990 09:00,261,434,106,8.67344,6.7,411.376
13/07/1990 10:00,361,396,175,9.8,7.6,366.176
13/07/1990 11:00,422,372,226,10.5969,8.1,331.85
13/07/1990 12:00,439,410,216,11.1313,8.7,380.832
13/07/1990 13:00,411,630,96,11.2531,8.9,620.742
13/07/1990 14:00,364,806,24,11.2531,8.9,820.296
13/07/1990 15:00,251,697,47,10.9656,8.7,709.021
13/07/1990 16:00,94,417,43,10.4219,8.3,394.431
13/07/1990 17:00,0,0,0,9.99063,8.1,-0.24
13/07/1990 18:00,0,0,0,9.49063,7.7,0
13/07/1990 19:00,0,0,0,9.125,7.4,0
13/07/1990 20:00,0,0,0,8.60312,7,0
13/07/1990 21:00,0,0,0,8.91562,7.7,0
13/07/1990 22:00,0,0,0,9.10625,8.1,0
13/07/1990 23:00,0,0,0,9.61875,8.9,0
14/07/1990 00:00,0,0,0,9.41406,8.9,0
14/07/1990 01:00,0,0,0,9.50937,9.1,0
14/07/1990 02:00,0,0,0,9.30937,8.9,0
14/07/1990 03:00,0,0,0,9.3875,9.1,0
14/07/1990 04:00,0,0,0,9.50937,9.1,0
14/07/1990 05:00,0,0,0,9.59688,9.1,0
14/07/1990 06:00,0,0,0,10.0453,9.1,0
14/07/1990 07:00,25,128,16,10.5156,9.3,-0.24
14/07/1990 08:00,145,328,73,11.2375,9.9,294.564
14/07/1990 09:00,271,421,119,11.8344,10.1,391.135
14/07/1990 10:00,382,513,141,12.4781,10.6,477.704
14/07/1990 11:00,452,575,146,12.6844,10.1,-0.24
14/07/1990 12:00,460,559,155,13.1,11.3,-0.24
14/07/1990 13:00,454,655,124,13.1344,11.7,-0.24
14/07/1990 14:00,351,565,112,13.4359,13,533.597
14/07/1990 15:00,231,555,73,12.7203,11.5,533.669
14/07/1990 16:00,94,401,35,12.3547,11.3,361.652
14/07/1990 17:00,0,0,0,11.5516,10,-0.24
14/07/1990 18:00,0,0,0,11.8719,10.9,0
14/07/1990 19:00,0,0,0,11.85,10.9,0
14/07/1990 20:00,0,0,0,12.1375,11.1,0
14/07/1990 21:00,0,0,0,11.9719,10.9,0
14/07/1990 22:00,0,0,0,11.9719,10.9,0
14/07/1990 23:00,0,0,0,11.5969,11.1,0
15/07/1990 00:00,0,0,0,11.4063,10.5,0
15/07/1990 01:00,0,0,0,11.0188,10.4,0
15/07/1990 02:00,0,0,0,10.6844,10,0
15/07/1990 03:00,0,0,0,9.69687,9.2,0
15/07/1990 04:00,0,0,0,9.19687,8.6,0
15/07/1990 05:00,0,0,0,8.29375,6.9,0
15/07/1990 06:00,0,0,0,8.57187,7.4,0
15/07/1990 07:00,25,112,17,8.65938,7.1,-0.24
15/07/1990 08:00,141,251,86,9.02812,8,220.287
15/07/1990 09:00,211,181,148,9.1,6.9,148.631
15/07/1990 10:00,340,332,179,9.48281,7.1,293.799
15/07/1990 11:00,455,518,178,9.9625,6.9,-0.24
15/07/1990 12:00,416,374,211,9.76563,7.4,336.078
15/07/1990 13:00,441,577,151,9.6,7.4,553.474
15/07/1990 14:00,396,709,97,8.79062,6.9,693.946
15/07/1990 15:00,222,408,97,8.84688,7.1,386.495
15/07/1990 16:00,73,161,50,8.30313,6.7,130.153
15/07/1990 17:00,0,0,0,8.29375,6.9,-0.24
15/07/1990 18:00,0,0,0,7.61563,6.2,0
15/07/1990 19:00,0,0,0,7.41562,6,0
15/07/1990 20:00,0,0,0,7.41562,6,0
15/07/1990 21:00,0,0,0,7.87187,6.7,0
15/07/1990 22:00,0,0,0,8.40625,7.4,0
15/07/1990 23:00,0,0,0,8.88437,8,0
16/07/1990 00:00,0,0,0,9.14063,8.4,0
16/07/1990 01:00,0,0,0,9.29688,8.8,0
16/07/1990 02:00,0,0,0,9.40938,9,0
16/07/1990 03:00,0,0,0,9.30937,9,0
16/07/1990 04:00,0,0,0,9.10938,8.8,0
16/07/1990 05:00,0,0,0,8.75313,8.1,0
16/07/1990 06:00,0,0,0,8.35781,7.7,0
16/07/1990 07:00,24,197,17,8.0625,7.3,-0.24
16/07/1990 08:00,106,367,30,7.98438,7.1,332.269
16/07/1990 09:00,179,355,52,7.61563,6.1,-0.24
16/07/1990 10:00,205,190,116,7.45938,5.9,-0.24
16/07/1990 11:00,193,118,129,7.0125,4.9,-0.24
16/07/1990 12:00,152,31,134,7.08125,5.4,-0.24
16/07/1990 13:00,110,24,97,6.78125,5.2,-0.24
16/07/1990 14:00,192,282,73,6.7625,5.9,241.881
16/07/1990 15:00,131,282,48,6.45,5.2,243.02
16/07/1990 16:00,33,50,19,6.12813,4.9,36.4981
16/07/1990 17:00,0,0,0,5.8375,4.1,-0.24
16/07/1990 18:00,0,0,0,5.7625,4.9,0
16/07/1990 19:00,0,0,0,5.74062,4.9,0
16/07/1990 20:00,0,0,0,6.14375,6,0
16/07/1990 21:00,0,0,0,5.75313,5.2,0
16/07/1990 22:00,0,0,0,5.80937,5.5,0
16/07/1990 23:00,0,0,0,5.30937,5,0
17/07/1990 00:00,0,0,0,5.4875,5.2,0
17/07/1990 01:00,0,0,0,5.2875,5,0
17/07/1990 02:00,0,0,0,5.30937,5,0
17/07/1990 03:00,0,0,0,4.9875,4.7,0
17/07/1990 04:00,0,0,0,4.90938,4.5,0
17/07/1990 05:00,0,0,0,5.16563,5,0
17/07/1990 06:00,0,0,0,5.18437,4,0
17/07/1990 07:00,18,54,15,5.51563,4,-0.24
17/07/1990 08:00,70,34,62,6.00313,4,24.725
17/07/1990 09:00,160,82,129,6.84688,4.8,65.8189
17/07/1990 10:00,284,175,199,7.56875,5.6,143.584
17/07/1990 11:00,434,454,188,7.84844,5.1,425.303
17/07/1990 12:00,517,708,127,8.36875,6.6,697.617
17/07/1990 13:00,494,772,98,8.50313,6.9,770.117
17/07/1990 14:00,380,661,97,8.45313,8,671.642
17/07/1990 15:00,234,525,78,7.8375,6.4,527.322
17/07/1990 16:00,90,329,41,7.31563,5.9,299.239
17/07/1990 17:00,0,0,0,7.09062,4.9,-0.24
17/07/1990 18:00,0,0,0,6.5375,4.9,0
17/07/1990 19:00,0,0,0,6.35938,4.6,0
17/07/1990 20:00,0,0,0,6.125,4.1,0
17/07/1990 21:00,0,0,0,6.70313,4.9,0
17/07/1990 22:00,0,0,0,7.10312,5.2,0
17/07/1990 23:00,0,0,0,7.47188,6.2,0
18/07/1990 00:00,0,0,0,7.75937,6.2,0
18/07/1990 01:00,0,0,0,7.91562,6.4,0
18/07/1990 02:00,0,0,0,8.17188,6.9,0
18/07/1990 03:00,0,0,0,8.04062,7.1,0
18/07/1990 04:00,0,0,0,7.99687,7.4,0
18/07/1990 05:00,0,0,0,8.40938,8,0
18/07/1990 06:00,0,0,0,8.5875,8.3,0
18/07/1990 07:00,25,197,8,9.10938,8.7,-0.24
18/07/1990 08:00,133,302,65,8.82813,7.8,269.845
18/07/1990 09:00,271,492,86,10.4625,9.7,482.168
18/07/1990 10:00,394,599,103,11.15,10.1,597.899
18/07/1990 11:00,471,756,59,12.5406,11.9,756.27
18/07/1990 12:00,501,880,13,11.9688,10.5,881.654
18/07/1990 13:00,475,863,30,12.0344,10.3,868.49
18/07/1990 14:00,369,814,19,11.475,9.1,821.755
18/07/1990 15:00,231,709,18,11.3781,9.5,718.785
18/07/1990 16:00,86,442,18,10.7781,8.9,415.523
18/07/1990 17:00,0,0,0,9.76875,8,-0.24
18/07/1990 18:00,0,0,0,9.96875,8.2,0
18/07/1990 19:00,0,0,0,9.70313,8.2,0
18/07/1990 20:00,0,0,0,10.2594,8.9,0
18/07/1990 21:00,0,0,0,9.71562,8.4,0
18/07/1990 22:00,0,0,0,9.89375,8.6,0
18/07/1990 23:00,0,0,0,9.92813,9,0
19/07/1990 00:00,0,0,0,10.05,9,0
19/07/1990 01:00,0,0,0,10.05,9,0
19/07/1990 02:00,0,0,0,9.92813,9,0
19/07/1990 03:00,0,0,0,10.0281,9.2,0
19/07/1990 04:00,0,0,0,10.1281,9.2,0
